ID,Document Language,Name,FileType,URL
208,English,HR_Salaries​_Request for Overtime Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Salaries​_Request for Overtime Form.doc
196,English,HR_Recruitment and Selection_Interim Roster Submission Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_Interim Roster Submission Form.doc
197,English,HR_Recruitment and Selection_Lateral Move Request Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_Lateral Move Request Form.doc
201,English,HR_Recruitment and Selection_Rank in Post (RIP) - table on step determination.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_Rank in Post (RIP) - table on step determination.xls
190,English,HR_Recruitment and Selection_Confirmation of Interest Template-IP FTA external New Hire decentralized.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_Confirmation of Interest Template-IP FTA external New Hire decentralized.docx
191,English,HR_Recruitment and Selection_Confirmation of Interest Template-Support Staff FTA external New Hire CO decentralized.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_Confirmation of Interest Template-Support Staff FTA external New Hire CO decentralized.docx
192,English,HR_Recruitment and Selection_CRB -Compliance Review Board Submission Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_CRB -Compliance Review Board Submission Form.doc
193,English,HR_Recruitment and Selection_CRP-Compliance Review Panel Rules And Procedures.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_CRP-Compliance Review Panel Rules And Procedures.pdf
194,English,HR_Recruitment and Selection_CRP-Compliance Review Panel Submission Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Recruitment and Selection_CRP-Compliance Review Panel Submission Form.doc
187,English,HR_Performance Management_Recognition and Awards -Nomination Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_Recognition and Awards -Nomination Form.doc
188,English,"HR_Performance Management_Responsibility, Authority and Accountability of UNDP Personnel on HR Matters.pdf",pdf,"https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_Responsibility, Authority and Accountability of UNDP Personnel on HR Matters.pdf"
181,English,HR_Performance Management_RCA Guidelines - Q and A (2006).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_RCA Guidelines - Q and A (2006).pdf
182,English,HR_Performance Management_RCA Guidelines - RCA Cycle (2006).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_RCA Guidelines - RCA Cycle (2006).pdf
183,English,HR_Performance Management_RCA Guidelines Roll out Plan and RCA Sites (2006).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_RCA Guidelines Roll out Plan and RCA Sites (2006).pdf
184,English,HR_Performance Management_RCA -Inclusive and Interactive On-going Performance Management.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_RCA -Inclusive and Interactive On-going Performance Management.pdf
1083,English,HR_Performance Management_Recognition and  Awards NominationForm.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_Recognition and  Awards NominationForm.doc
185,English,HR_Performance Management_Recognition and Awards - Certificate Sample English.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Performance Management_Recognition and Awards - Certificate Sample English.doc
178,English,HR_Job Evaluation_Overall Business Process Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Job Evaluation_Overall Business Process Flowchart.pdf
179,English,HR_Job Evaluation_Table of Classification Decisions - Reporting Format Template.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Job Evaluation_Table of Classification Decisions - Reporting Format Template.doc
173,English,HR_Insurance Plans_ST_IC_2008_10_Vanbreda medical insurance for staff away from HQ (2008).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_ST_IC_2008_10_Vanbreda medical insurance for staff away from HQ (2008).pdf
172,English,HR_Insurance Plans_ST_IC_2008_29_Renewal of HQ Insurance Plans and Annual Enrolment Campaign.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_ST_IC_2008_29_Renewal of HQ Insurance Plans and Annual Enrolment Campaign.pdf
174,English,HR_Insurance Plans_Vanbreda Insurance Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Vanbreda Insurance Flowchart.pdf
175,English,HR_Job Evaluation​_Post Classification Request Template.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Job Evaluation​_Post Classification Request Template.doc
176,English,HR_Job Evaluation​_Post Classification Template for GS positions.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Job Evaluation​_Post Classification Template for GS positions.xls
162,English,HR_Insurance Plans_MIP Cigna Refund Claim Form (EN).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Refund Claim Form (EN).pdf
166,English,HR_Insurance Plans_MIP Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Flowchart.pdf
167,English,HR_Insurance Plans_MIP GMC Henner Refund Claim Form.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP GMC Henner Refund Claim Form.xls
168,English,HR_Insurance Plans_MIP List of Reimbursable and Non-reimbursable Drug Medicines.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP List of Reimbursable and Non-reimbursable Drug Medicines.xls
171,English,HR_Insurance Plans_Security Clearance Request Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Security Clearance Request Form.doc
155,English,HR_Insurance Plans_MIP Cigna Application or Request for change form.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Application or Request for change form.pdf
157,English,HR_Insurance Plans_MIP Cigna Prior Approval Form (EN).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MIP Cigna Prior Approval Form (EN).pdf
150,English,HR_Insurance Plans_Designation Change or Revocation of Beneficiary Form P-2.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Designation Change or Revocation of Beneficiary Form P-2.doc
151,English,HR_Insurance Plans_Empire Blue Cross PPO Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Empire Blue Cross PPO Flowchart.pdf
470,English,HR_Insurance Plans_Flowchart UN NY HIP Health Plan.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Flowchart UN NY HIP Health Plan.pdf
152,English,HR_Insurance Plans_MAIP Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MAIP Flowchart.pdf
153,English,HR_Insurance Plans_MAIP-Continental Scale Annex A.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MAIP-Continental Scale Annex A.pdf
154,English,HR_Insurance Plans_MAIP-UN Malicious Acts Insurance Policy (2006).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_MAIP-UN Malicious Acts Insurance Policy (2006).pdf
144,English,HR_Insurance Plans_ASHI -Application For After Service Health Insurance and Pension Fund Deduction of Premiums.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_ASHI -Application For After Service Health Insurance and Pension Fund Deduction of Premiums.doc
145,English,HR_Insurance Plans_ASHI Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_ASHI Flowchart.pdf
146,English,HR_Insurance Plans_ASHI UN Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_ASHI UN Flowchart.pdf
147,English,HR_Insurance Plans_ASHI-UN After-service health insurance (2007).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_ASHI-UN After-service health insurance (2007).pdf
148,English,HR_Insurance Plans_Cigna Dental Claim Form.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Cigna Dental Claim Form.pdf
149,English,HR_Insurance Plans_Cigna Dental Insurance Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Cigna Dental Insurance Flowchart.pdf
138,English,HR_Insurance Plans_Aetna Life Application For Group Life Insurance.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Aetna Life Application For Group Life Insurance.pdf
139,English,HR_Insurance Plans_AETNA Life Designation of Beneficiary Form-Revocable.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_AETNA Life Designation of Beneficiary Form-Revocable.pdf
140,English,HR_Insurance Plans_AETNA Life Evidence of Insurability Statement.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_AETNA Life Evidence of Insurability Statement.pdf
141,English,HR_Insurance Plans_AETNA Life-Designation of Beneficiary Form-Irrevocable.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_AETNA Life-Designation of Beneficiary Form-Irrevocable.pdf
142,English,HR_Insurance Plans_Aetna NY Medical Insurance Claim Form.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Aetna NY Medical Insurance Claim Form.pdf
143,English,HR_Insurance Plans_Aetna NY Medical Insurance Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Aetna NY Medical Insurance Flowchart.pdf
135,English,HR_Entitlements Upon Separation_Request for Award of Disability Benefit under Article 33 of UNJSPF Regulations.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlements Upon Separation_Request for Award of Disability Benefit under Article 33 of UNJSPF Regulations.doc
136,English,HR_Health_Guidelines on UN Clinics-Annexes.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Health_Guidelines on UN Clinics-Annexes.docx
137,English,HR_Insurance Plans_Aetna Life and Accidental Group Life Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Insurance Plans_Aetna Life and Accidental Group Life Flowchart.pdf
133,English,HR_Entitlements Upon Separation_Generic Certification of Service.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlements Upon Separation_Generic Certification of Service.doc
134,English,HR_Entitlements Upon Separation_Proof of Country of Residence Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlements Upon Separation_Proof of Country of Residence Form.doc
1795,English,HR_Entitlement Travel_RR SOA 01March2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01March2011.xls
1793,English,HR_Entitlement Travel_RR SOA 01May2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01May2011.xls
1789,English,HR_Entitlement Travel_RR SOA 01October2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01October2011.xls
1790,English,HR_Entitlement Travel_RR SOA 01September2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01September2011.xls
1782,English,HR_Entitlement Travel_SOLA rates 1 July2014.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_SOLA rates 1 July2014.pdf
1781,English,HR_Entitlement Travel_SOLA rates 28 August 2014.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_SOLA rates 28 August 2014.pdf
1778,English,HR_Entitlement Travel_SOLA_rates_01 July 2015.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_SOLA_rates_01 July 2015.pdf
131,English,HR_Entitlement Travel_Vanbreda Cost Estimation Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Vanbreda Cost Estimation Form.doc
132,English,HR_Entitlements Upon Separation_Certification of Service Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlements Upon Separation_Certification of Service Flowchart.pdf
1791,English,HR_Entitlement Travel_RR SOA 01July2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01July2011.xls
1787,English,HR_Entitlement Travel_RR SOA 01July2012.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01July2012.pdf
1785,English,HR_Entitlement Travel_RR SOA 01July2013.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01July2013.pdf
1780,English,HR_Entitlement Travel_RR SOA 01July2015.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01July2015.pdf
1792,English,HR_Entitlement Travel_RR SOA 01June 2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01June 2011.xls
1783,English,HR_Entitlement Travel_RR FG Global List effective 1 July 2014.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR FG Global List effective 1 July 2014.pdf
1779,English,HR_Entitlement Travel_RR Global List effective 1 January 2015.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR Global List effective 1 January 2015.pdf
1775,English,HR_Entitlement Travel_RR Global List effective 1 January 2016.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR Global List effective 1 January 2016.pdf
1777,English,HR_Entitlement Travel_RR Global List effective 1 July 2015.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR Global List effective 1 July 2015.pdf
1788,English,HR_Entitlement Travel_RR SOA 01 January 2012.xlsx,xlsx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01 January 2012.xlsx
1784,English,HR_Entitlement Travel_RR SOA 01 January2014.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01 January2014.pdf
1794,English,HR_Entitlement Travel_RR SOA 01April2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01April2011.xls
1796,English,HR_Entitlement Travel_RR SOA 01January2011.xls,xls,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01January2011.xls
1786,English,HR_Entitlement Travel_RR SOA 01January2013.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_RR SOA 01January2013.pdf
1772,English,HR_Entitlement Travel_List R and R and SOA Locations.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_List R and R and SOA Locations.docx
127,English,HR_Entitlement Travel_Medical Evacuation Form MS39.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Medical Evacuation Form MS39.doc
1774,English,HR_Entitlement Travel_Memo ICSC Four Week RR cycle eff 1 Jan16 2016.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Memo ICSC Four Week RR cycle eff 1 Jan16 2016.pdf
1776,English,HR_Entitlement Travel_Memo-ICSC Four-week RR cycle 1 October 15.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Memo-ICSC Four-week RR cycle 1 October 15.pdf
128,English,HR_Entitlement Travel_MET-Annex C Guidelines for Physicians advising on Medical Evacuation.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_MET-Annex C Guidelines for Physicians advising on Medical Evacuation.pdf
129,English,HR_Entitlement Travel_MET-Annex D List of Reimbursable Expenses.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_MET-Annex D List of Reimbursable Expenses.pdf
130,English,HR_Entitlement Travel_MET-Medical Evacuation Travel Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_MET-Medical Evacuation Travel Flowchart.pdf
124,English,HR_Entitlement Travel_GMC Prior Agreement Form.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_GMC Prior Agreement Form.pdf
120,English,HR_Entitlement Travel_CMET MET-Annex C International SOS - Alarm Centre directory.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_CMET MET-Annex C International SOS - Alarm Centre directory.pdf
121,English,HR_Entitlement Travel_CMET-Annex D Emergency Chartered Medical Evacuation Services .pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_CMET-Annex D Emergency Chartered Medical Evacuation Services .pdf
122,English,HR_Entitlement Travel_CMET-Chartered Medical Evacuation Travel Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_CMET-Chartered Medical Evacuation Travel Flowchart.pdf
123,English,HR_Entitlement Travel_Family Visit Travel Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_Family Visit Travel Flowchart.pdf
118,English,HR_Entitlement Travel_CMET MET-Annex A Contact Info-UN Medical Services Division (UNMSD) New York (2012).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_CMET MET-Annex A Contact Info-UN Medical Services Division (UNMSD) New York (2012).pdf
1460,English,HR_ClassificationDecisionsReportingFormat.docx,docx,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_ClassificationDecisionsReportingFormat.docx
115,English,HR_Compensation_Appendix D Claim Form and Procedure.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Compensation_Appendix D Claim Form and Procedure.doc
116,English,HR_Compensation_Appendix D Flowchart.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Compensation_Appendix D Flowchart.pdf
117,English,HR_Compensation_UN Appendix D to Staff Rules (1966).pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Compensation_UN Appendix D to Staff Rules (1966).pdf
1461,English,HR_CRP_Compliance_Review_Panel_Submission_Form.doc,doc,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_CRP_Compliance_Review_Panel_Submission_Form.doc
1773,English,HR_Entitlement Travel_ Memo-ICSC Four Week cycle - 1 April 2016.pdf,pdf,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/HR_Entitlement Travel_ Memo-ICSC Four Week cycle - 1 April 2016.pdf
